50435,1658943060,25.12438
50436,1658943061,25.31328
50437,1658943062,25.06266
50438,1658943063,25.18703
50439,1658943064,25.06266
50440,1658943065,25.06266
50441,1658943066,25.06266
50442,1658943067,25
50443,1658943068,22.02532
50444,1658943069,14.470284
50445,1658943070,24.4389
50446,1658943071,25.06266
50447,1658943072,24.25
50448,1658943073,24.31078
50449,1658943074,24.81203
50450,1658943075,24.37811
50451,1658943076,25.06266
50452,1658943077,25.06266
50453,1658943078,24.5614
50454,1658943079,24.5
50455,1658943080,24.75
50456,1658943081,25
50457,1658943082,25.06266
50458,1658943083,28.3208
50459,1658943084,25
50460,1658943085,25
50461,1658943086,22.05514
50462,1658943087,19.40299
50463,1658943088,24.63054
50464,1658943089,24.93766
50465,1658943090,25
50466,1658943091,25
50467,1658943092,25
50468,1658943093,25.06266
50469,1658943094,25.25
50470,1658943095,25.12563
50471,1658943096,25
50472,1658943097,25.06266
50473,1658943098,25
50474,1658943099,25.24752
50475,1658943100,24.81203
50476,1658943101,25.25
50477,1658943102,25.06266
50478,1658943103,24.93766
50479,1658943104,25.06266
50480,1658943105,25
50481,1658943106,25
50482,1658943107,24.93766
50483,1658943108,25.06266
50484,1658943109,25.06266
50485,1658943110,25.06266
50486,1658943111,24.93766
50487,1658943112,25.06266
50488,1658943113,9.113924
50489,1658943114,0.7575758
50490,1658943115,0.5037783
50491,1658943116,0.2544529
50492,1658943117,0.5076142
50493,1658943118,0.7575758
50494,1658943119,0.5037783
50495,1658943120,0.2518892
50496,1658943121,1
50497,1658943122,1
50498,1658943123,0.5025126
50499,1658943124,0.2518892
50500,1658943125,0.2531646
50501,1658943126,0.5025126
50502,1658943127,0.5025126
50503,1658943128,0.2531646
50504,1658943129,0.7556675
50505,1658943130,21.60804
50506,1658943131,24.75
50507,1658943132,24.06015
50508,1658943133,24.81203
50509,1658943134,25.06266
50510,1658943135,25.12563
50511,1658943136,24.93766
50512,1658943137,25
50513,1658943138,25
50514,1658943139,24.7549
50515,1658943140,25.12563
50516,1658943141,25.12563
50517,1658943142,25.06266
50518,1658943143,27.88945
50519,1658943144,25.37688
50520,1658943145,24.87562
50521,1658943146,24.18136
50522,1658943147,19.68912
50523,1658943148,25.18892
50524,1658943149,24.93766
50525,1658943150,25
50526,1658943151,25.25253
50527,1658943152,25.18892
50528,1658943153,25.12563
50529,1658943154,25
50530,1658943155,25
50531,1658943156,25.12563
50532,1658943157,25.06266
50533,1658943158,25
50534,1658943159,25.12563
50535,1658943160,25.12563
50536,1658943161,25.12563
50537,1658943162,25.12563
50538,1658943163,25.18892
50539,1658943164,25
50540,1658943165,25.37688
50541,1658943166,24.93766
50542,1658943167,25.18892
50543,1658943168,25
50544,1658943169,25
50545,1658943170,25.37688
50546,1658943171,25.12563
50547,1658943172,25.12563
50548,1658943173,18.34171
50549,1658943174,25
50550,1658943175,25.06266
50551,1658943176,25.06266
50552,1658943177,25.06266
50553,1658943178,25.18892
50554,1658943179,25.06266
50555,1658943180,24.93766
50556,1658943181,25.37688
50557,1658943182,25.12563
50558,1658943183,25.18892
50559,1658943184,24.8139
50560,1658943185,25
50561,1658943186,24.87437
50562,1658943187,25.25253
50563,1658943188,25.18892
50564,1658943189,24.93766
50565,1658943190,24.62687
50566,1658943191,25.06266
50567,1658943192,25.25
50568,1658943193,25.12563
50569,1658943194,25.18892
50570,1658943195,24.93766
50571,1658943196,25.12563
50572,1658943197,25.18892
50573,1658943198,25
50574,1658943199,24.68514
50575,1658943200,24.87562
50576,1658943201,25.06266
50577,1658943202,25.06266
50578,1658943203,28.89447
50579,1658943204,25.31328
50580,1658943205,25.12563
50581,1658943206,25.18892
50582,1658943207,25.44081
50583,1658943208,25.06266
50584,1658943209,25.12563
50585,1658943210,25.25253
50586,1658943211,25.06266
50587,1658943212,18.18182
50588,1658943213,8.815427
50589,1658943214,24.93766
50590,1658943215,25.06266
50591,1658943216,24.31762
50592,1658943217,24.62312
50593,1658943218,25.06266
50594,1658943219,25.31328
50595,1658943220,24.68828
50596,1658943221,24.43325
50597,1658943222,25.06266
50598,1658943223,25.06266
50599,1658943224,25.12563
50600,1658943225,24.93703
50601,1658943226,24.81203
50602,1658943227,25.06266
50603,1658943228,24.5614
50604,1658943229,24.62312
50605,1658943230,24.5614
50606,1658943231,24.37811
50607,1658943232,24.62312
50608,1658943233,24.5
50609,1658943234,24.75
50610,1658943235,24.75
50611,1658943236,24.87437
50612,1658943237,25.06266
50613,1658943238,24.87437
50614,1658943239,25.12563
50615,1658943240,25.12563
50616,1658943241,25.06266
50617,1658943242,25
50618,1658943243,25.06266
50619,1658943244,25.06266
50620,1658943245,25.18892
50621,1658943246,25.12563
50622,1658943247,10.732984
50623,1658943248,23.61809
50624,1658943249,24.5
50625,1658943250,24.4389
50626,1658943251,24.31078
50627,1658943252,24.87437
50628,1658943253,24.81203
50629,1658943254,24.31078
50630,1658943255,24.87437
50631,1658943256,25
50632,1658943257,24.81203
50633,1658943258,25.18703
50634,1658943259,25.12438
50635,1658943260,24.4389
50636,1658943261,24.75
50637,1658943262,24.75
50638,1658943263,28.92768
50639,1658943264,25
50640,1658943265,12.977099
50641,1658943266,12.564103
50642,1658943267,24.68828
50643,1658943268,24.62687
50644,1658943269,25
50645,1658943270,24.62312
50646,1658943271,25
50647,1658943272,24.5
50648,1658943273,25.06266
50649,1658943274,24.81203
50650,1658943275,25.18892
50651,1658943276,25
50652,1658943277,24.93766
50653,1658943278,24.93766
50654,1658943279,25
50655,1658943280,25.06266
50656,1658943281,25.06266
50657,1658943282,25.31017
50658,1658943283,25
50659,1658943284,25
50660,1658943285,25.06266
50661,1658943286,25.06266
50662,1658943287,8.55615
50663,1658943288,20.66327
50664,1658943289,25
50665,1658943290,24.93766
50666,1658943291,24.75
50667,1658943292,24.87562
50668,1658943293,24.5
50669,1658943294,24.75
50670,1658943295,24.68828
50671,1658943296,25.06266
50672,1658943297,24.93766
50673,1658943298,25
50674,1658943299,25
50675,1658943300,25.25
50676,1658943301,25.18892
50677,1658943302,24.68828
50678,1658943303,25
50679,1658943304,25
50680,1658943305,25.25
50681,1658943306,24.81203
50682,1658943307,25.25
50683,1658943308,15.151515
50684,1658943309,1.0050251
50685,1658943310,0.2525253
50686,1658943311,0.4975124
50687,1658943312,0
50688,1658943313,0.2531646
50689,1658943314,0
50690,1658943315,0
50691,1658943316,0.2493766
50692,1658943317,0.2493766
50693,1658943318,0.2518892
50694,1658943319,0.5037783
50695,1658943320,0.9950249
50696,1658943321,0.2518892
50697,1658943322,0
50698,1658943323,5
50699,1658943324,0.25
50700,1658943325,15
50701,1658943326,24.37811
50702,1658943327,24.62312
50703,1658943328,24.25
50704,1658943329,25.38071
50705,1658943330,25.12563
50706,1658943331,25.06266
50707,1658943332,25.06266
50708,1658943333,24.44988
50709,1658943334,25.18892
50710,1658943335,25
50711,1658943336,25
50712,1658943337,24.93766
50713,1658943338,25
50714,1658943339,25.06203
50715,1658943340,25.06266
50716,1658943341,25.12563
50717,1658943342,18.65672
50718,1658943343,25.12563
50719,1658943344,25.06266
50720,1658943345,24.93766
50721,1658943346,25
50722,1658943347,25.06266
50723,1658943348,25.06266
50724,1658943349,25.06266
50725,1658943350,25.18892
50726,1658943351,25.06266
50727,1658943352,25.12563
50728,1658943353,25.18703
50729,1658943354,25
50730,1658943355,25.06266
50731,1658943356,16.75
50732,1658943357,25
50733,1658943358,25.12563
50734,1658943359,25.06266
50735,1658943360,25.06266
50736,1658943361,25.06203
50737,1658943362,24.93766
50738,1658943363,25.06266
50739,1658943364,25
50740,1658943365,24.93766
50741,1658943366,25.12563
50742,1658943367,25.31328
50743,1658943368,24.87562
50744,1658943369,18.36735
50745,1658943370,24.68514
50746,1658943371,25
50747,1658943372,25.25253
50748,1658943373,25.12563
50749,1658943374,25.12563
50750,1658943375,25.12563
50751,1658943376,25.12563
50752,1658943377,25.06266
50753,1658943378,25.12438
50754,1658943379,25.06266
50755,1658943380,25.06266
50756,1658943381,25.12563
50757,1658943382,25.18892
50758,1658943383,20.65491
50759,1658943384,25.12563
50760,1658943385,25.12563
50761,1658943386,25.06266
50762,1658943387,25.12438
50763,1658943388,24.93766
50764,1658943389,25.25
50765,1658943390,25.06266
50766,1658943391,25.12563
50767,1658943392,25.06266
50768,1658943393,25.31328
50769,1658943394,25.12563
50770,1658943395,24.81572
50771,1658943396,14.070352
