1021,1659260352,7.792208
1022,1659260353,4.271357
1023,1659260354,0
1024,1659260355,0.5012531
1025,1659260356,0.7444169
1026,1659260357,1.5037594
1027,1659260358,0.7444169
1028,1659260359,1.975309
1029,1659260360,2.70936
1030,1659260361,1.0126582
1031,1659260362,1.0050251
1032,1659260363,3
1033,1659260364,2.48139
1034,1659260365,1.995012
1035,1659260366,2.736318
1036,1659260367,2.977667
1037,1659260368,1.0050251
1038,1659260369,1.0126582
1039,1659260370,2.238806
1040,1659260371,0.7692308
1041,1659260372,2.493766
1042,1659260373,1.0178117
1043,1659260374,0.7518797
1044,1659260375,2.722772
1045,1659260376,0.5025126
1046,1659260377,0.2531646
1047,1659260378,3.9801
1048,1659260379,2.770781
1049,1659260380,1.511335
1050,1659260381,4.534005
1051,1659260382,2.238806
1052,1659260383,18.34171
1053,1659260384,24.5614
1054,1659260385,25.06266
1055,1659260386,25
1056,1659260387,24.37186
1057,1659260388,25.62189
1058,1659260389,25.12563
1059,1659260390,25.12563
1060,1659260391,25.18892
1061,1659260392,25.31328
1062,1659260393,25.75758
1063,1659260394,25.31328
1064,1659260395,25.56391
1065,1659260396,25.6927
1066,1659260397,25.37688
1067,1659260398,24.68828
1068,1659260399,25.37688
1069,1659260400,3.759398
1070,1659260401,0.248139
1071,1659260402,1.010101
1072,1659260403,1.5037594
1073,1659260404,0.7692308
1074,1659260405,0.7556675
1075,1659260406,0.2506266
1076,1659260407,1.0050251
1077,1659260408,1.5037594
1078,1659260409,1.75
1079,1659260410,2.48139
1080,1659260411,2.463054
1081,1659260412,2.233251
1082,1659260413,1.767677
1083,1659260414,1.5189873
1084,1659260415,0.2531646
1085,1659260416,6.5
1086,1659260417,4.522613
1087,1659260418,1.511335
1088,1659260419,0.7518797
1089,1659260420,2.48139
1090,1659260421,2.475248
1091,1659260422,0.2525253
1092,1659260423,0.5076142
1093,1659260424,1.0075567
1094,1659260425,1.2562814
1095,1659260426,1.010101
1096,1659260427,2.475248
1097,1659260428,2.696078
1098,1659260429,0.5102041
1099,1659260430,9.923664
1100,1659260431,0.5037783
1101,1659260432,0.982801
1102,1659260433,1.2531328
1103,1659260434,2.729529
1104,1659260435,2.463054
1105,1659260436,2.463054
1106,1659260437,2.216749
1107,1659260438,1.0025063
1108,1659260439,0
1109,1659260440,1.2722646
1110,1659260441,1.0152284
1111,1659260442,2.70936
1112,1659260443,3.233831
1113,1659260444,2.70936
1114,1659260445,2.970297
1115,1659260446,12.158809
1116,1659260447,25
1117,1659260448,24.93766
1118,1659260449,25.18892
1119,1659260450,25.25
1120,1659260451,25.31328
1121,1659260452,25.25
1122,1659260453,25.8794
1123,1659260454,25.31328
1124,1659260455,25.18892
1125,1659260456,25.18703
1126,1659260457,25.5
1127,1659260458,25.12563
1128,1659260459,25.44081
1129,1659260460,25.8794
1130,1659260461,25.25
1131,1659260462,25
1132,1659260463,9
1133,1659260464,0.4962779
1134,1659260465,0.75
1135,1659260466,1.4962594
1136,1659260467,1.736973
1137,1659260468,2.75
1138,1659260469,1.0126582
1139,1659260470,1.2562814
1140,1659260471,0.2544529
1141,1659260472,1.732673
1142,1659260473,3.45679
1143,1659260474,2.469136
1144,1659260475,1.980198
1145,1659260476,0.2538071
1146,1659260477,1.0152284
1147,1659260478,2.255639
1148,1659260479,3.037975
1149,1659260480,12.781955
1150,1659260481,2.770781
1151,1659260482,0.2493766
1152,1659260483,1.4814815
1153,1659260484,1
1154,1659260485,0.2493766
1155,1659260486,0.7575758
1156,1659260487,0
1157,1659260488,1.741294
1158,1659260489,0.5025126
1159,1659260490,1.0050251
1160,1659260491,1.995012
1161,1659260492,2.005013
1162,1659260493,2.493766
1163,1659260494,1.754386
1164,1659260495,1.0126582
1165,1659260496,1.0025063
1166,1659260497,0.990099
1167,1659260498,2.977667
1168,1659260499,1.758794
1169,1659260500,0.7692308
1170,1659260501,10.178117
1171,1659260502,2.015113
1172,1659260503,3.712871
1173,1659260504,2.75
1174,1659260505,0.2512563
1175,1659260506,0.2538071
1176,1659260507,1.2562814
1177,1659260508,2.227723
1178,1659260509,2.469136
1179,1659260510,2.75
1180,1659260511,1.0178117
1181,1659260512,1.5151515
1182,1659260513,2.487562
1183,1659260514,1.763224
1184,1659260515,8.121827
1185,1659260516,4.292929
1186,1659260517,0.4962779
1187,1659260518,1.2562814
1188,1659260519,0.9975062
1189,1659260520,3.20197
1190,1659260521,3.685504
1191,1659260522,2.469136
1192,1659260523,3.448276
1193,1659260524,2.48139
1194,1659260525,1.732673
1195,1659260526,1.4962594
1196,1659260527,0.2557545
1197,1659260528,2.025316
1198,1659260529,1.758794
1199,1659260530,3.703704
1200,1659260531,3.950617
1201,1659260532,2.48139
1202,1659260533,7.828283
1203,1659260534,5.513784
1204,1659260535,0.2506266
1205,1659260536,1.25
1206,1659260537,0.7556675
1207,1659260538,1.758794
1208,1659260539,1.772152
1209,1659260540,0.5037783
1210,1659260541,1
1211,1659260542,0.9876543
1212,1659260543,2.985075
1213,1659260544,1.965602
1214,1659260545,1.2406948
1215,1659260546,1.0204082
1216,1659260547,1.5306122
1217,1659260548,1.5075377
1218,1659260549,1.0050251
1219,1659260550,3.473945
1220,1659260551,9.273183
1221,1659260552,3.526448
1222,1659260553,2.716049
1223,1659260554,0.5025126
1224,1659260555,1.4962594
1225,1659260556,1.2531328
1226,1659260557,0.2518892
1227,1659260558,1.2594458
1228,1659260559,0.7537688
1229,1659260560,2.743142
1230,1659260561,2.763819
1231,1659260562,1.2658228
1232,1659260563,2.763819
1233,1659260564,1.77665
1234,1659260565,1.5075377
1235,1659260566,0.7537688
1236,1659260567,3.439803
1237,1659260568,2.512563
1238,1659260569,2.743142
1239,1659260570,0.5012531
1240,1659260571,0.5050505
1241,1659260572,0
1242,1659260573,2.227723
1243,1659260574,0.75
1244,1659260575,1.719902
1245,1659260576,0.5025126
1246,1659260577,2.977667
1247,1659260578,4.010025
1248,1659260579,1.758794
1249,1659260580,3.030303
1250,1659260581,2.716049
1251,1659260582,1.4925373
1252,1659260583,1.2594458
1253,1659260584,1.741294
1254,1659260585,0.75
1255,1659260586,0.7556675
1256,1659260587,1.5
1257,1659260588,1.767677
1258,1659260589,1.0230179
1259,1659260590,2.233251
1260,1659260591,1.511335
1261,1659260592,0.2531646
1262,1659260593,2.025316
1263,1659260594,1.767677
1264,1659260595,0.2538071
1265,1659260596,0.5012531
1266,1659260597,0.7518797
1267,1659260598,1.745636
1268,1659260599,1.745636
1269,1659260600,0.2538071
1270,1659260601,2.736318
1271,1659260602,2.493766
1272,1659260603,1.5037594
1273,1659260604,9.296482
1274,1659260605,1
1275,1659260606,0.4987531
1276,1659260607,2.255639
1277,1659260608,3.703704
1278,1659260609,3.508772
1279,1659260610,2.200489
1280,1659260611,1.5
1281,1659260612,0.5050505
1282,1659260613,0.5050505
1283,1659260614,1.2531328
1284,1659260615,1.2562814
1285,1659260616,1.4962594
1286,1659260617,2.216749
1287,1659260618,2.948403
1288,1659260619,0.2538071
